simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_15,cell_19,cell_3,cell_5,cell_6	mut1	7.404871265463569887787480564E-189	1.652713996359479987857839849E-185	0.0004480431146450425868883120415	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_15,cell_19,cell_3,cell_5,cell_6	mut2	1.618237152408105420953930240E-185	1.652713996359479987857839849E-185	0.9791392557772739120531907614	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_15,cell_19,cell_3,cell_5,cell_6	mut3	1.634885649275330662677274721E-185	1.652713996359479987857839849E-185	0.9892126846366517360909854576	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_15,cell_19,cell_3,cell_5,cell_6	mut4	7.523321810067260699047081857E-189	1.652713996359479987857839849E-185	0.0004552101468638419710202107949	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_15,cell_19,cell_3,cell_5,cell_6	mut5	7.775280970995824496842305626E-189	1.652713996359479987857839849E-185	0.0004704553230699833535259641035	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_16,cell_3,cell_4,cell_7,cell_8	mut10	6.490423261798511781002608109E-228	8.693508980799822503934986972E-228	0.7465826832563274294663500804	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_16,cell_3,cell_4,cell_7,cell_8	mut7	3.804235605929732965207099512E-228	8.693508980799822503934986972E-228	0.4375949474868702187271280462	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_16,cell_3,cell_4,cell_7,cell_8	mut8	3.504675839733060816697269008E-228	8.693508980799822503934986972E-228	0.4031370816402633665457731312	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_14,cell_16,cell_3,cell_4,cell_7,cell_8	mut9	2.181596653947439356613485963E-228	8.693508980799822503934986972E-228	0.2509454650320873685254296624	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_19,cell_5,cell_6,cell_7	mut5	2.067119364022126822970185626E-104	3.902316686633075619905503553E-104	0.5297159431224020791592265119	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_19,cell_5,cell_6,cell_7	mut6	2.067132060367811690256844125E-104	3.902316686633075619905503553E-104	0.5297191966629792335243555366	
simNo_5-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_19,cell_5,cell_6,cell_7	mut7	2.067140518331105865170544989E-104	3.902316686633075619905503553E-104	0.5297213640840199570173647125	
simNo_8-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_13,cell_2	mut7	5.335245684090253659515887916E-57	1.548932804006497272666245335E-52	0.00003444465550919970074855533833	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14,cell_15,cell_18,cell_19,cell_5,cell_7,cell_8	mut5	8.570580088552677931660871115E-137	2.062803180964899042981321482E-136	0.4154822024534446440222119079	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14,cell_15,cell_18,cell_19,cell_5,cell_7,cell_8	mut6	9.020579685399819972006288488E-137	2.062803180964899042981321482E-136	0.4372971579954779728196562201	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14,cell_15,cell_18,cell_19,cell_5,cell_7,cell_8	mut7	8.570317232088525078986700903E-137	2.062803180964899042981321482E-136	0.4154694597707409117809851054	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14,cell_15,cell_18,cell_19,cell_5,cell_7,cell_8	mut8	8.795404648631111850204653218E-137	2.062803180964899042981321482E-136	0.4263811850686095934768348594	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14,cell_2,cell_8	mut12	1.894154061116415364889173851E-197	2.983813710776255835115298680E-193	0.00006348097584897954590044887926	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14,cell_2,cell_8	mut13	2.983805705865843234703414959E-193	2.983813710776255835115298680E-193	0.9999973172217877778000952468	
simNo_3-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_15-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_14	mut8	7.108597292376707256275225826E-84	2.610387680877587797223899460E-79	0.00002723196000521602092746829115	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_16	mut17	1.164702005414858187545405797E-183	4.208633190413000758933021880E-179	0.00002767411538900504372444049385	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_16	mut18	4.207491129933406802055842778E-179	4.208633190413000758933021880E-179	0.9997286386273349984144559413	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_16	mut19	4.208209910359554642719067665E-179	4.208633190413000758933021880E-179	0.9998994257673939555232280026	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_18,cell_19,cell_7,cell_8	mut10	2.006197965186078245874284759E-136	2.062803180964899042981321482E-136	0.9725590806233180810483583128	
simNo_3-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_18,cell_19,cell_7,cell_8	mut9	2.006185445164553830095858161E-136	2.062803180964899042981321482E-136	0.9725530112020373947350662161	
simNo_4-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_19,cell_2,cell_4,cell_7	mut4	6.507350517596454881728051709E-84	1.325488892275792128081467104E-83	0.4909396491753083643096859695	
simNo_4-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_19,cell_2,cell_4,cell_7	mut5	6.506993232699491156092461001E-84	1.325488892275792128081467104E-83	0.4909126942231359408232905030	
simNo_4-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_15,cell_2	mut6	6.506184637409463693496850207E-84	1.325488892275792128081467104E-83	0.4908516906723148435157020490	
simNo_1-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_16,cell_17,cell_4,cell_6	mut3	3.320023814891296276741195469E-78	4.985636674762180315143464130E-78	0.6659177215414848935855466873	
simNo_1-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_17,cell_5,cell_7	mut3	1.585387812400745505417056963E-65	3.959162867000867404467350457E-65	0.4004351085464952069159269996	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_17,cell_6	mut10	3.999118761278454274452248407E-178	5.240820784851957220562651396E-178	0.7630710771178223827810250553	
simNo_6-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_17,cell_6	mut9	3.999114735229400929505729440E-178	5.240820784851957220562651396E-178	0.7630703089081814460371044364	
simNo_10-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_18,cell_2	mut5	3.293768725103158035621048177E-121	3.296644650152535507268063026E-121	0.9991276205492016245047954791	
simNo_10-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_18,cell_2	mut6	3.296307368718625011883208071E-121	3.296644650152535507268063026E-121	0.9998976894783321916732719446	
simNo_6-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	0.0002776357042043172698456618616	0.002512299921120710373553192005	0.1105105731486338319553340151	
simNo_6-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8	mut0	0.001031871646204741019237526333	0.001320651777008781230674245429	0.7813351438801569379217364527	
simNo_2-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut0	0.000009225862319964008219802165321	0.00001001389067999105361038362181	0.9213064746550888636703712851	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut0	0.00001173352807775097761226765163	0.00001247621481454001931082376201	0.9404717898954817310377150165	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut0	0.0001675408228067898472563860831	0.0001826240711188041250413103543	0.9174082133882447903545196797	
simNo_8-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut0	0.005353543810943694672801338471	0.005740967473057510515221804966	0.9325159628700208103973220377	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut0	0.0007810076077304703035453079767	0.0008463614921712773518966482371	0.9227825402675793686414726597	
simNo_2-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut1	0.000009226451135203771481989544661	0.00001001389067999105361038362181	0.9213652745020793830669461138	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut1	0.00001173943879714103559119987143	0.00001247621481454001931082376201	0.9409455489223918411083006660	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut1	0.00002259809072407810510963780824	0.0001826240711188041250413103543	0.1237410303342605930029110739	
simNo_8-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut1	0.005330745712179190001409667022	0.005740967473057510515221804966	0.9285448379905476794834791435	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut1	0.00006383519675102121796608428026	0.0008463614921712773518966482371	0.07542308734682242761282307759	
simNo_2-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut2	0.000009158607919213644274427194368	0.00001001389067999105361038362181	0.9145903637148380130069856472	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut2	0.00001171101834328624903965013063	0.00001247621481454001931082376201	0.9386675780572489284372981647	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut2	0.0001675479327946048587493319273	0.0001826240711188041250413103543	0.9174471457577372334774884449	
simNo_8-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut2	0.005361658392259610268147484716	0.005740967473057510515221804966	0.9339294147583998175918476171	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut2	0.0007810175479724553324874744950	0.0008463614921712773518966482371	0.9227942849441472120010865390	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut3	9.334409360440923836615974737E-7	0.00001247621481454001931082376201	0.07481763899706523711454759211	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut3	0.0001675893668615268222771887435	0.0001826240711188041250413103543	0.9176740274971931951251340071	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut3	0.00006399160142101649106021290666	0.0008463614921712773518966482371	0.07560788388050454087371311142	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut4	0.00001170363760042094348046533803	0.00001247621481454001931082376201	0.9380759929511072884009710065	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut4	0.0001674497005491606769732295741	0.0001826240711188041250413103543	0.9169092525608416399854372303	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut5	0.00001174084756963814785560858703	0.00001247621481454001931082376201	0.9410584655816553906588029452	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut6	0.00001172449355847601852529871463	0.00001247621481454001931082376201	0.9397476504502046197899286610	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7	mut7	0.00001175049459869446010101609603	0.00001247621481454001931082376201	0.9418316992266123060589815960	
simNo_2-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6	mut0	0.1893894692632544293685545388	0.2230716588969390897542744033	0.8490073109231410505516939003	
simNo_2-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_6	mut1	0.1894803245773596415696497452	0.2230716588969390897542744033	0.8494146029769791765814089290	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7,cell_8	mut0	0.000005879621647589995037679643113	0.000006999628063956562452263874098	0.8399905814804850991952074439	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7,cell_8	mut1	0.000005874445464983894621757202653	0.000006999628063956562452263874098	0.8392510875304059057121924582	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7,cell_8	mut2	0.000005839682024740120147121044353	0.000006999628063956562628838664766	0.8342846178942857723993934754	
simNo_9-s_7-m_15-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7,cell_8	mut3	0.000005845909088634450279976549217	0.000006999628063956562452263874098	0.8351742457198548944418582121	
simNo_8-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7,cell_9	mut0	0.01314771729921275804033935393	0.01795690103652564497250622712	0.7321818654827658272665499254	
simNo_8-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7,cell_9	mut1	0.001848394206683029076243157212	0.01795690103652564497250622712	0.1029350333291507590106723240	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7	mut0	0.001104207071070578100152365772	0.001200687978543416581937295850	0.9196453123567691688146422695	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7	mut1	0.001104548062624432519813753047	0.001200687978543416645929013010	0.9199293091652222906952383116	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7	mut2	0.001103994176872933638582625456	0.001200687978543416645929013010	0.9194680021800629878538562372	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7	mut3	0.001104692397673683042610138087	0.001200687978543416645929013010	0.9200495194545146171685626307	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_5,cell_7	mut4	0.001103909380031498956439749245	0.001200687978543416645929013010	0.9193973786351037460507781997	
simNo_9-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_4,cell_6,cell_7,cell_9	mut1	0.00003516601344084408416013239372	0.00004880808977251890074963018267	0.7204955900700726661157271282	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut0	9.762040750485751937465137056E-7	0.00001066654803283985216861471341	0.09152014991570534347806749671	
simNo_3-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	0.000008831501963447887695682733698	0.00001066654803283985216861471341	0.8279625176071697250421807663	
simNo_5-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut3	9.400335021161459260051016934E-9	1.137287782738518063636679372E-8	0.8265572851337625996788600593	
simNo_5-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut4	1.169577607403869970068622131E-9	1.137287782738518063636679372E-8	0.1028391955981097433505994391	
simNo_5-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7,cell_8,cell_9	mut5	9.400331028051863047275475284E-9	1.137287782738518063636679372E-8	0.8265569340256563824805507625	
simNo_2-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7	mut1	0.00004001428863189345197110155047	0.00006043621496683434336714978978	0.6620912420450576324871643620	
simNo_2-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_6,cell_7	mut2	0.000004691304043374292395186032673	0.00006043621496683434336714978978	0.07762405448370228235904845090	
simNo_5-s_7-m_12-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7,cell_9	mut6	1.282222441668960908137908836E-10	1.137287782738518063636679372E-8	0.01127438860357269664326802282	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut14	0.00001156870297641757422108192622	0.00001247621481454001931082376201	0.9272606434232910577605963986	
simNo_3-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut15	0.00001159130458734950576746523302	0.00001247621481454001931082376201	0.9290722193914758309838720947	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut3	1.434412804568586970714140879E-149	1.473525260178619893721168686E-149	0.9734565421665783093600786306	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut4	1.434990473601076897982437188E-149	1.473525260178619893721168686E-149	0.9738485741514388217321741219	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut5	1.437432851684012170333227531E-149	1.473525260178619860180878170E-149	0.9755060809135823097833063493	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut6	1.433265756463767530477860406E-149	1.473525260178619860180878170E-149	0.9726781041337750148351605836	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut7	1.438594598383485102980547786E-150	1.473525260178619860180878170E-149	0.09762944940686659941985938363	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_5,cell_7	mut8	1.437003194194404736168626395E-149	1.473525260178619860180878170E-149	0.9752144961669758272192195896	
simNo_6-s_7-m_8-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_6,cell_7,cell_8	mut1	0.001001537252337040119252371682	0.001320651777008781230674245429	0.7583658840072728221448686749	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_7	mut12	1.491708405796555225211240898E-150	1.473525260178619893721168686E-149	0.1012339894068549039276746096	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_7	mut13	1.435682148627134718408717968E-150	1.473525260178619893721168686E-149	0.09743179756912359582760903507	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_7	mut14	1.415582894490610181829384697E-150	1.473525260178619893721168686E-149	0.09606777248725373250217359347	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_7	mut15	1.119932493601342299813361317E-159	1.473525260178619893721168686E-149	7.600361689528041888408259967E-11	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_7	mut16	1.356667652273380062310575046E-150	1.473525260178619860180878170E-149	0.09206952123161605062796538116	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_12-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_3,cell_7	mut17	1.383967323482395535536287755E-150	1.473525260178619893721168686E-149	0.09392219874904837423351349429	
simNo_10-s_7-m_10-h_1-minCP_0.10-ISAV_0-n_8-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_4,cell_5,cell_6,cell_7	mut0	0.02480023908763303332277431692	0.03226757612328482135089265760	0.7685807881223767216161146216	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_10-fp_0.001-fn_0.1-na_0-d_0-l_1000000	cell_1,cell_2,cell_4,cell_5,cell_6,cell_8,cell_9	mut0	2.288916119388522945262171278E-7	2.692975037649427790941318838E-7	0.8499581642562906877241394167	
